id_pedido,fecha,id_cliente,edad_cliente,categoria_producto,canal_venta,region,metodo_pago,precio_unitario,cantidad,descuento_pct,dias_entrega,rating,devuelto,monto_total
PED-10040,2024-11-11,2030,44.0,Electrónica,Marketplace,,Tarjeta de crédito,180808.2,1,0,4.0,3.0,0,180808.2
PED-12768,2024-02-18,1071,39.0,Electrónica,app,CABA,TARJETA DE DÉBITO,114343.94,1,0,2.0,4.0,0,114343.94
PED-11161,2024-01-03,2313,29.0,INDUMENTARIA,App,Córdoba,Efectivo,33509.36,1,0,5.0,4.0,0,33509.36
PED-14708,2024-05-13,1431,51.0,Indumentaria,App,CABA,Tarjeta de crédito,12208.38,1,0,8.0,,0,12208.38
PED-11665,2024-08-05,2361,54.0,Electrónica,Marketplace,Mendoza,Transferencia,61187.34,1,20,1.0,,0,48949.87
PED-11540,2024-06-09,2725,24.0,hogar,Web,Otras,Efectivo,41463.26,1,0,1.0,4.0,0,41463.26
PED-14495,2024-09-13,1775,18.0,Belleza,App,CABA,Tarjeta de débito,13334.18,2,0,1.0,5.0,0,26668.36
PED-13602,2025-02-09,1109,41.0,Indumentaria,App,CABA,Tarjeta de crédito,33610.73,1,0,7.0,5.0,0,33610.73
PED-10491,2024-08-16,2101,24.0,Indumentaria,App,GBA,Efectivo,29205.96,1,0,4.0,3.0,0,29205.96
PED-10973,29/01/2024,2037,23.0,Deportes,Marketplace,CABA,Transferencia,29410.32,2,5,1.0,,0,55879.61
PED-11796,2024-02-25,2564,30.0,Belleza,Web,Otras,EFECTIVO,18703.58,1,0,7.0,2.0,1,18703.58
PED-11394,2024-11-04,1858,48.0,Electrónica,Marketplace,GBA,MercadoPago,156124.0,1,0,2.0,5.0,0,156124.0
PED-14879,2025-03-07,2304,30.0,Electrónica,app,Santa Fe,Tarjeta de débito,210719.61,2,0,1.0,5.0,0,421439.22
PED-11382,2025-05-29,2389,34.0, Electrónica ,Web,CABA,tarjeta de débito,224363.89,1,15,2.0,5.0,0,190709.31
PED-10642,26/01/2024,1796,,Electrónica,Web,santa fe,EFECTIVO,161698.28,1,0,3.0,4.0,0,161698.28
PED-11919,2025-05-02,1764,61.0,Electrónica,Web,GBA, Transferencia ,239868.03,1,0,1.0,5.0,0,239868.03
PED-14494,09/09/2024,2267,30.0,DEPORTES,App,CABA,Transferencia,25450.29,2,0,8.0,5.0,1,50900.58
PED-11736,2024-05-22,2163,18.0,hogar,Web,CABA,Tarjeta de crédito,49619.02,1,10,8.0,3.0,0,44657.12
PED-11130,2024-03-01,1145,35.0,HOGAR,Web,GBA,MercadoPago,65531.1,2,0,4.0,2.0,0,131062.2
PED-11203,2024-06-16,2315,21.0,Hogar,Web,Córdoba,Tarjeta de crédito,36825.34,5,0,7.0,5.0,0,184126.7
PED-11201,2024-05-26,2601,45.0,Indumentaria,Web, GBA , Tarjeta de crédito ,44906.15,1,0,2.0,1.0,0,44906.15
PED-11695,2025-04-21,2239,51.0,Indumentaria,Web,Santa Fe,transferencia,20732.32,3,0,4.0,3.0,0,62196.96
PED-14694,2024-04-18,1498,19.0,INDUMENTARIA,Marketplace,GBA,transferencia,40134.89,4,0,3.0,2.0,0,160539.56
PED-11035,2024-06-20,1254,38.0,Hogar,App,GBA,transferencia,28178.62,2,0,5.0,4.0,0,56357.24
PED-10307,2024-07-14,2334,25.0,hogar, Web ,GBA,Tarjeta de crédito,38340.92,1,5,3.0,1.0,0,36423.87
PED-11678,08/06/2024,2787,56.0,BELLEZA,app,Mendoza,TARJETA DE CRÉDITO,10946.02,1,5,5.0,4.0,0,10398.72
PED-14191,2024-02-19,1651,53.0,HOGAR,APP,Santa Fe,Tarjeta de débito,51837.33,2,0,6.0,5.0,0,103674.66
PED-11659,2025-01-08,2323,43.0,Electrónica,Web,CABA,MercadoPago,119424.07,1,0,,2.0,0,119424.07
PED-12499,2025-03-05,2602,23.0,ELECTRÓNICA, App ,Mendoza,Tarjeta de crédito,144555.25,1,5,3.0,2.0,0,137327.49
PED-11031,2024-05-10,1435,40.0,Electrónica,App,Santa Fe,MercadoPago,137390.6,2,0,8.0,,0,274781.2
PED-14235,2024-06-19,2437,19.0,Belleza,APP,Otras,tarjeta de débito,8707.55,2,0,,1.0,1,17415.1
PED-13064,2025-04-21,1308,48.0,Belleza,Web,caba,Tarjeta de crédito,6191.07,1,0,4.0,,0,0.0
PED-12659,2024-01-27,1594,31.0,Deportes,App,CABA,Transferencia,29448.86,1,0,7.0,3.0,0,29448.86
PED-10183,2024-12-03,2725,60.0,Indumentaria,App,Mendoza,Tarjeta de débito,13275.08,2,0,1.0,5.0,0,26550.16
PED-12165,2025-01-15,2795,44.0,Deportes,APP,Otras,Tarjeta de crédito,34652.07,1,0,7.0,5.0,0,34652.07
PED-14577,2024-01-09,1185,22.0,Belleza,Web,CABA,Efectivo,14112.62,1,5,5.0,5.0,0,13406.99
PED-13520,2024-06-09,1766,38.0,HOGAR,Web,GBA,Tarjeta de crédito,15664.23,1,5,3.0,3.0,0,14881.02
PED-13141,2024-05-20,1072,22.0,Belleza,WEB,GBA,MercadoPago,12354.67,1,5,5.0,,0,11736.94
PED-10384,2025-01-10,1589,37.0,Hogar, App ,Otras,Tarjeta de crédito,51307.59,1,0,5.0,4.0,0,51307.59
PED-11625,2024-05-20,1508,50.0,Indumentaria,WEB,OTRAS,tarjeta de crédito,32511.51,1,0,7.0,5.0,1,32511.51
PED-13954,2024-07-15,1270,22.0,Indumentaria,Web,Córdoba,EFECTIVO,18692.78,1,0,4.0,,0,18692.78
PED-13006,2025-01-25,1003,22.0,HOGAR,Web,CABA,MERCADOPAGO,47540.65,2,5,4.0,4.0,1,90327.24
PED-12135,2024-02-12,1694,33.0,Hogar,Marketplace,caba,transferencia,21666.59,1,0,2.0,3.0,0,21666.59
PED-11326,2024-03-12,1889,39.0,Juguetes,Web,caba,Efectivo,15338.7,1,0,7.0,5.0,0,15338.7
PED-14635,2024-04-23,1024,39.0,Indumentaria,Web,GBA,Tarjeta de crédito,22163.1,1,10,2.0,,0,19946.79
PED-11094,2025-05-07,2463,22.0,Hogar,Web,GBA,Tarjeta de débito,13832.83,4,10,6.0,5.0,0,0.0
PED-12085,2024-09-16,1928,31.0,ELECTRÓNICA, Web ,caba,Tarjeta de débito,266878.46,1,15,1.0,5.0,1,226846.69
PED-13071,2025-05-29,1107,39.0,Deportes,web,Mendoza,Tarjeta de débito,35347.9,1,5,9.0,2.0,1,33580.5
PED-13659,11/03/2024,1604,58.0,Electrónica,Web,GBA,Transferencia,81265.06,3,0,4.0,,0,243795.18
PED-14578,2024-11-29,2460,38.0,Indumentaria,Web,Santa Fe,Tarjeta de crédito,32814.35,2,0,5.0,4.0,0,65628.7
PED-11188,2024-04-23,2283,32.0,Hogar,Web,GBA,Tarjeta de débito,10956.71,2,0,1.0,4.0,0,21913.42
PED-13947,2024-07-10,2095,40.0,Indumentaria,App,GBA,Tarjeta de débito,9953.64,3,0,7.0,5.0,0,29860.92
PED-11660,2024-06-15,1046,28.0,Belleza,App,Otras,Tarjeta de débito,500.0,2,5,3.0,5.0,0,950.0
PED-14483,2025-06-25,1867,37.0,Indumentaria,Web,mendoza,efectivo,6396.39,1,0,1.0,4.0,0,6396.39
PED-13775,2024-05-06,2236,49.0,juguetes,Web,Santa Fe,Efectivo,16110.55,2,0,6.0,1.0,0,32221.1
PED-12788,2024-04-28,2223,39.0, Deportes ,MARKETPLACE,Córdoba,Transferencia,34293.75,3,0,4.0,,0,102881.25
PED-12936,2024-09-21,1957,51.0,Electrónica,App,caba,Efectivo,118115.59,1,15,1.0,4.0,0,100398.25
PED-14356,2024-10-02,1329,45.0,deportes,Marketplace,caba,Tarjeta de débito,46477.81,1,0,1.0,,0,46477.81
PED-13267,2024-11-14,1015,57.0,Indumentaria,App, Santa Fe ,Tarjeta de crédito,27930.66,3,0,4.0,4.0,0,83791.98
PED-13761,2025-02-25,1711,24.0,Belleza, App ,CABA,Tarjeta de débito,19124.9,1,0,8.0,4.0,0,19124.9
PED-11234,2024-12-30,2782,18.0,Juguetes,Web,,tarjeta de débito,13219.62,1,0,5.0,,1,13219.62
PED-13894,2025-05-24,2132,32.0,Juguetes,App,GBA,MERCADOPAGO,7463.23,1,20,5.0,4.0,1,5970.58
PED-14833,2025-06-05,1340,45.0,Juguetes,App,Mendoza,TARJETA DE CRÉDITO,25651.38,4,0,6.0,5.0,0,102605.52
PED-14997,2025-05-08,1941,25.0,INDUMENTARIA,WEB,Santa Fe,Tarjeta de débito,13112.29,1,0,2.0,5.0,0,13112.29
PED-11804,2024-07-08,1637,35.0,Electrónica,APP, Santa Fe ,MercadoPago,205872.53,1,5,3.0,4.0,0,195578.9
PED-14857,2024-02-28,1019,33.0,Deportes,Web,GBA,tarjeta de débito,41019.57,1,0,2.0,5.0,0,41019.57
PED-13840,2025-02-10,1562,60.0,Electrónica,App,Otras,Tarjeta de crédito,322850.88,1,15,6.0,5.0,1,274423.25
PED-13483,2025-03-20,2545,19.0,Deportes,App,Santa Fe,Tarjeta de débito,17466.86,4,15,6.0,5.0,0,59387.32
PED-10472,2025-03-31,2371,41.0,Belleza,Web,GBA, Tarjeta de débito ,12427.51,2,0,1.0,5.0,0,24855.02
PED-10023,2025-04-04,1751,43.0,Hogar, Marketplace ,CABA, Efectivo ,68751.75,1,0,3.0,4.0,0,68751.75
PED-11237,2025-02-17,1530,34.0,Indumentaria,App,GBA,Transferencia,19359.56,3,0,7.0,,1,58078.68
PED-11626,2024-04-27,1806,63.0,Electrónica,App,GBA,MERCADOPAGO,176244.58,1,15,,4.0,0,149807.89
PED-11425,2024-08-24,1777,46.0,Indumentaria, Web ,OTRAS,MERCADOPAGO,19458.02,1,0,3.0,4.0,0,19458.02
PED-13580,2024-07-29,2353,29.0, Hogar ,Web,GBA,Tarjeta de crédito,50883.45,1,0,1.0,3.0,0,0.0
PED-10994,2024-12-28,2363,35.0,Hogar,APP,MENDOZA,transferencia,46908.62,2,15,5.0,5.0,0,79744.65
PED-14487,2024-04-17,2570,29.0,Belleza,App,santa fe,Tarjeta de crédito,16560.39,72,10,5.0,5.0,0,29808.7
PED-14115,08/04/2024,2226,22.0,Belleza,App, Santa Fe ,TARJETA DE CRÉDITO,12042.63,1,0,6.0,4.0,0,12042.63
PED-12968,2024-10-29,2036,53.0,Hogar,app,Córdoba,MercadoPago,66590.12,1,0,7.0,4.0,0,66590.12
PED-10401,2025-01-31,2188,23.0,Deportes,App,Mendoza,Tarjeta de crédito,59981.56,1,5,7.0,1.0,1,56982.48
PED-11089,2025-05-30,1806,54.0,Deportes,App,Santa Fe,Tarjeta de crédito,66357.55,1,0,6.0,4.0,0,66357.55
PED-12863,2025-04-03,2404,41.0,Indumentaria,Marketplace,Otras,Tarjeta de crédito,37702.79,1,0,1.0,5.0,0,37702.79
PED-12973,2024-05-11,1134,51.0,Indumentaria,Marketplace,Otras,Tarjeta de débito,43506.29,1,10,5.0,5.0,0,39155.66
PED-12039,2024-06-07,1056,25.0,Indumentaria,App,caba,MercadoPago,18680.28,1,10,3.0,5.0,1,16812.25
PED-13938,2024-03-31,2406,20.0,Electrónica, Web ,, Tarjeta de débito ,156264.06,1,0,6.0,5.0,0,156264.06
PED-11454,2024-10-27,2660,33.0,HOGAR,Marketplace,GBA,TARJETA DE DÉBITO,39836.61,3,0,4.0,1.0,0,119509.83
PED-13680,10/04/2024,1717,36.0,Deportes,App,CABA,Tarjeta de débito,42597.06,1,0,6.0,5.0,0,42597.06
PED-13583,2024-11-10,1381,18.0,ELECTRÓNICA,Web, GBA ,Tarjeta de crédito,188168.46,1,0,3.0,4.0,0,188168.46
PED-10444,2024-01-29,2046,43.0,Indumentaria,Web,GBA,MercadoPago,34684.28,1,0,4.0,5.0,0,34684.28
PED-14282,2024-06-04,2126,31.0,BELLEZA,WEB, Otras ,Transferencia,1135.28,3,0,3.0,2.0,0,3405.84
PED-12347,2025-06-16,1581,32.0,Electrónica,WEB,Santa Fe,MercadoPago,268598.31,1,0,6.0,3.0,0,268598.31
PED-13608,2024-04-21,1226,26.0,Deportes,Marketplace,santa fe,Tarjeta de débito,47461.4,1,10,1.0,5.0,0,42715.26
PED-12801,2024-01-12,2362,31.0,electrónica,App,GBA,Tarjeta de crédito,316026.96,1,0,7.0,,0,316026.96
PED-10603,2024-02-22,1913,37.0,Indumentaria,App,CABA,Efectivo,35357.73,1,10,5.0,4.0,0,31821.96
PED-13916,2024-05-11,2701,53.0,Juguetes,marketplace,CABA,Tarjeta de débito,12653.54,1,10,3.0,,0,11388.19
PED-12721,2024-01-13,1780,20.0,Deportes,WEB,CABA,Tarjeta de crédito,24576.35,1,0,1.0,4.0,0,24576.35
PED-14297,2024-04-05,2190,51.0,JUGUETES,Marketplace,Santa Fe,Tarjeta de débito,12501.74,1,0,5.0,5.0,0,12501.74
PED-10963,2025-06-04,1683,44.0,Hogar,,Mendoza,tarjeta de débito,35791.75,1,15,3.0,4.0,0,30422.99
PED-11351,2024-04-12,2140,44.0,Belleza,Marketplace,Córdoba,Transferencia,13882.28,1,15,6.0,5.0,0,11799.94
PED-11570,2025-03-25,2319,36.0,Indumentaria,App,GBA,Tarjeta de crédito,27714.32,1,0,8.0,4.0,0,27714.32
PED-11604,02/01/2024,2740,40.0,Deportes,Marketplace,SANTA FE,Tarjeta de débito,35799.17,2,0,8.0,5.0,0,71598.34
PED-11317,29/09/2024,2406,56.0,Deportes,Marketplace,Otras, Tarjeta de crédito ,18346.44,1,0,5.0,5.0,0,18346.44
PED-12151,2024-12-09,1761,18.0,Hogar,Web,CABA,TARJETA DE CRÉDITO,23802.38,1,10,10.0,5.0,0,21422.14
PED-13547,2024-12-30,2150,0.0,Electrónica,MARKETPLACE,Mendoza,EFECTIVO,212989.26,1,10,3.0,4.0,0,191690.33
PED-13825,2025-04-25,2231,44.0,Indumentaria,App,CABA,Tarjeta de crédito,19358.0,1,0,2.0,5.0,0,19358.0
PED-14261,2024-06-10,1406,62.0,electrónica,app,santa fe,Tarjeta de crédito,104650.99,2,10,5.0,1.0,0,188371.78
PED-10350,2024-04-09,1954,55.0,Belleza,App,mendoza,Tarjeta de crédito,10716.9,1,0,1.0,1.0,0,10716.9
PED-14492,2024-09-11,1113,46.0,Indumentaria,App,GBA,Tarjeta de débito,19208.03,1,0,4.0,5.0,0,19208.03
PED-12491,2024-01-31,2430,22.0,Electrónica,App,CABA,Tarjeta de débito,140181.7,1,15,2.0,4.0,0,119154.44
PED-11686,2024-05-09,2758,53.0,Electrónica,Web,Otras,Transferencia,176160.81,1,10,2.0,5.0,1,158544.73
PED-13341,11/10/2024,1337,39.0,HOGAR,App,CABA,Tarjeta de débito,64572.35,1,0,5.0,5.0,0,64572.35
PED-10360,2024-06-08,2517,47.0,Hogar,Web,Córdoba,Tarjeta de crédito,32795.9,1,10,2.0,3.0,0,29516.31
PED-12377,2024-10-28,2652,62.0, Hogar ,App,GBA,Tarjeta de crédito,9285.48,1,10,6.0,5.0,0,8356.93
PED-10120,2024-01-28,2245,44.0,Deportes,Marketplace,CABA,mercadopago,50894.99,1,0,7.0,5.0,0,50894.99
PED-11643,2025-03-14,2487,59.0,Electrónica,Web,Otras,TARJETA DE CRÉDITO,161937.5,1,0,7.0,5.0,0,161937.5
PED-12221,2025-01-16,1237,30.0,Deportes,App,Córdoba,Transferencia,65701.37,1,0,2.0,4.0,0,65701.37
PED-13019,2025-06-25,1657,30.0,Belleza,web,CABA,TARJETA DE CRÉDITO,4219.43,2,20,8.0,4.0,0,6751.09
PED-13065,2024-03-13,2432,51.0,Deportes,Web,GBA,Efectivo,41430.35,1,0,7.0,5.0,0,41430.35
PED-10814,2024-03-09,1925,47.0,Electrónica,web,CABA,tarjeta de crédito,179394.22,1,15,,5.0,0,152485.09
PED-14132,2025-05-05,2111,36.0,Juguetes,Web,Córdoba,Tarjeta de crédito,19647.78,2,5,5.0,5.0,0,37330.78
PED-11588,2024-04-26,2668,50.0,Electrónica,App,GBA,TRANSFERENCIA,255497.25,1,0,8.0,5.0,0,255497.25
PED-10496,2024-02-16,2491,37.0,DEPORTES,App,,Tarjeta de crédito,44336.88,1,0,3.0,,0,44336.88
PED-11882,2025-02-11,1161,38.0,Electrónica,App, Córdoba ,tarjeta de crédito,158840.81,5,0,7.0,5.0,0,794204.05
PED-14157,2024-05-03,1105,38.0,Belleza,WEB,Córdoba,Tarjeta de crédito,8884.68,3,0,7.0,4.0,0,26654.04
PED-13810,2024-05-22,2356,46.0,Indumentaria,Marketplace, Otras ,Tarjeta de crédito,21510.01,1,10,4.0,1.0,0,19359.01
PED-12813,2024-02-14,2122,36.0,Hogar,Marketplace,CABA,Tarjeta de crédito,47754.68,1,10,5.0,2.0,0,42979.21
PED-13262,2025-05-17,2054,29.0,Indumentaria,Web,CABA,Efectivo,31199.1,2,0,5.0,5.0,0,62398.2
PED-13788,2024-11-23,1065,18.0,Electrónica,App,Córdoba,Transferencia,250616.01,1,0,6.0,4.0,0,250616.01
PED-11358,2025-03-03,1292,31.0,deportes,Web,Otras,Tarjeta de crédito,33961.25,1,0,4.0,,0,33961.25
PED-10029,25/05/2025,1970,18.0,Indumentaria,Web,Otras,Tarjeta de débito,23061.76,3,0,5.0,5.0,0,69185.28
PED-10566,2024-06-02,2287,43.0,indumentaria,Web,CABA,Tarjeta de débito,22100.24,1,0,3.0,4.0,1,22100.24
PED-10031,2024-07-08,2775,32.0,DEPORTES,WEB,Otras, Efectivo ,43472.26,2,0,3.0,5.0,0,86944.52
PED-12898,2024-11-06,2664,36.0,Electrónica,web,CABA,Tarjeta de crédito,199424.97,3,10,4.0,4.0,1,538447.42
PED-11998,2024-04-21,1129,39.0,Belleza,web,GBA,Transferencia,14936.93,2,5,3.0,4.0,0,28380.17
PED-11064,2024-09-06,2126,37.0,indumentaria,Web,GBA,Tarjeta de crédito,17884.22,1,20,3.0,3.0,0,14307.38
PED-14112,2024-12-20,1082,56.0,Hogar,Web,GBA,Tarjeta de débito,41871.44,2,0,4.0,1.0,0,83742.88
PED-12965,2025-02-06,1912,46.0,Belleza,Marketplace,GBA,Transferencia,18422.2,1,0,4.0,5.0,0,18422.2
PED-11805,2025-05-08,1780,46.0,hogar,App,MENDOZA,Tarjeta de débito,25165.1,1,0,5.0,5.0,0,25165.1
PED-10683,2024-04-20,2086,40.0,Hogar,Marketplace,gba, Transferencia ,25703.36,1,5,1.0,,0,24418.19
PED-12739,2024-01-13,1752,62.0,Indumentaria,Web,GBA,Tarjeta de débito,26027.57,2,0,4.0,2.0,0,52055.14
PED-13312,2024-10-09,1583,46.0,juguetes,Web,CABA,Tarjeta de crédito,8742.63,2,20,5.0,2.0,0,13988.21
PED-13663,2024-12-23,1654,18.0,Electrónica,Web,,Tarjeta de crédito,126481.96,1,0,5.0,,0,126481.96
PED-12475,2025-02-24,1621,47.0, Deportes ,Web,Mendoza,,24650.65,1,0,8.0,,0,24650.65
PED-12583,11/06/2024,1257,39.0,INDUMENTARIA,Web, Otras ,MercadoPago,15197.66,1,20,7.0,4.0,0,12158.13
PED-13058,2025-02-10,2355,18.0,Hogar,App,Santa Fe,MercadoPago,55939.48,1,0,4.0,5.0,0,55939.48
PED-13391,2024-09-25,2080,73.0,Deportes,Web,Córdoba,Tarjeta de débito,42543.56,1,0,1.0,4.0,0,42543.56
PED-13660,2024-12-29,1853,,Belleza,App,Córdoba,TARJETA DE DÉBITO,13081.14,1,0,3.0,1.0,0,13081.14
PED-14889,2024-09-09,2103,28.0,Electrónica,MARKETPLACE,CABA,mercadopago,44173.59,1,25,2.0,5.0,1,33130.19
PED-11258,2024-11-01,2026,30.0,Belleza,Web,GBA,transferencia,15880.73,1,0,6.0,4.0,1,15880.73
PED-12625,12/07/2024,2668,41.0,Belleza,app,Santa Fe,Tarjeta de crédito,10538.84,1,5,,5.0,0,10011.9
PED-13963,2025-05-09,1648,29.0,JUGUETES,App,CABA,Tarjeta de crédito,11797.02,1,0,8.0,4.0,0,11797.02
PED-11614,07/11/2024,1181,56.0,Deportes,app,Otras,efectivo,32005.37,1,10,5.0,3.0,0,28804.83
PED-11726,2024-12-06,2656,32.0,Hogar,App,Otras,tarjeta de débito,41210.79,1,0,3.0,4.0,0,41210.79
PED-10359,2025-05-11,1395,49.0,Juguetes,Web,Otras,MercadoPago,4973.17,1,0,11.0,4.0,0,4973.17
PED-10168,2024-07-16,2437,18.0,Deportes,Web,Otras,MercadoPago,20301.62,1,0,7.0,5.0,0,20301.62
PED-12421,2024-04-14,2602,18.0,Hogar,Marketplace,GBA,Transferencia,34171.68,1,0,1.0,4.0,0,34171.68
PED-13536,2024-09-14,2580,54.0,Electrónica,App,Mendoza,Tarjeta de crédito,193905.32,1,25,4.0,5.0,0,145428.99
PED-14807,2025-04-11,2561,30.0,Deportes,APP,otras,TARJETA DE DÉBITO,35217.41,2,0,3.0,5.0,0,70434.82
PED-13470,2025-04-29,1782,40.0,Indumentaria,App,GBA,,26873.64,1,0,,5.0,0,26873.64
PED-11451,2025-03-24,2607,24.0,Indumentaria,Web,caba,Tarjeta de crédito,24949.67,1,10,8.0,4.0,0,22454.7
PED-12611,2024-04-22,2499,67.0,Juguetes,Web,CABA,MercadoPago,11140.51,2,15,6.0,5.0,0,18938.87
PED-11431,2024-10-24,1381,53.0,Indumentaria,WEB,CABA,,19576.13,1,5,6.0,3.0,0,18597.32
PED-12721,2024-01-13,1780,20.0,Deportes,WEB,CABA,Tarjeta de crédito,24576.35,1,0,1.0,4.0,0,24576.35
PED-12031,2024-08-08,2353,66.0,Electrónica, App ,GBA,Tarjeta de débito,166772.97,1,0,5.0,5.0,0,166772.97
PED-12714,2025-02-24,1216,23.0,Electrónica,App,Córdoba,Tarjeta de crédito,150183.22,1,0,5.0,5.0,0,150183.22
PED-10408,2024-09-21,1085,56.0,BELLEZA,Web,Santa Fe,Transferencia,4062.13,1,0,6.0,,0,4062.13
PED-13882,2025-04-16,2227,45.0,Deportes,App,Córdoba,efectivo,9759.67,1,0,7.0,,0,9759.67
PED-12045,2024-04-18,1826,,Belleza,Web,MENDOZA,Tarjeta de crédito,13128.63,1,0,4.0,1.0,0,13128.63
PED-10971,2024-01-04,1510,38.0,Hogar,Web,Córdoba,Tarjeta de crédito,33582.78,1,0,2.0,3.0,0,33582.78
PED-14451,2024-11-01,2203,31.0,Belleza,Marketplace,Córdoba,tarjeta de crédito,5264.84,1,0,2.0,,0,5264.84
PED-14094,2024-05-04,1807,34.0,Belleza,App,Córdoba,TARJETA DE DÉBITO,18309.48,2,0,6.0,4.0,0,36618.96
PED-10695,2025-01-11,2089,27.0,Electrónica,MARKETPLACE,Otras,Efectivo,227556.57,2,0,4.0,,0,455113.14
PED-14206,2024-06-29,2598,42.0,Hogar,Web,,Tarjeta de débito,52588.04,2,20,4.0,3.0,0,84140.86
PED-13230,2024-05-06,1094,43.0,Indumentaria,Web,Santa Fe,Tarjeta de débito,26095.21,1,0,6.0,4.0,1,26095.21
PED-12748,09/04/2024,1632,40.0,Juguetes,Web,Otras,Tarjeta de crédito,19348.77,1,0,10.0,4.0,0,19348.77
PED-10375,2024-02-04,2691,39.0,Hogar,App,GBA,MercadoPago,57302.32,1,0,6.0,5.0,0,57302.32
PED-10750,2025-01-10,2666,37.0,Indumentaria,App,Otras,Transferencia,28854.33,1,5,2.0,5.0,0,27411.61
PED-13871,2024-04-14,2345,49.0,Electrónica, Web ,Otras, Tarjeta de crédito ,168257.85,1,0,1.0,4.0,0,168257.85
PED-12920,13/02/2024,2149,51.0,juguetes,web,SANTA FE,MercadoPago,17547.37,1,0,1.0,2.0,0,17547.37
PED-13980,2024-06-14,2658,18.0,BELLEZA,Web,Mendoza, Tarjeta de crédito ,11539.61,2,0,6.0,5.0,0,23079.22
PED-11954,10/12/2024,2149,21.0,Belleza,Web,CABA,Tarjeta de débito,5717.04,1,0,4.0,5.0,0,5717.04
PED-13694,2024-07-08,1064,38.0,Juguetes,Web,Otras,Tarjeta de crédito,16055.02,1,0,3.0,5.0,0,16055.02
PED-11856,2024-04-29,1770,18.0,Belleza,Web,santa fe,Tarjeta de crédito,12257.96,1,25,9.0,,0,9193.47
PED-12292,01/10/2024,1071,41.0,JUGUETES,MARKETPLACE,Córdoba,efectivo,19989.81,1,0,5.0,1.0,0,19989.81
PED-13237,2024-02-12,2074,63.0, Deportes ,Marketplace,CABA,Transferencia,46603.52,1,25,4.0,5.0,0,34952.64
PED-13636,2024-06-29,2244,40.0,Deportes,Marketplace,GBA,Tarjeta de débito,30780.66,1,0,4.0,5.0,0,30780.66
PED-13177,2024-10-21,2585,45.0,Hogar,app,GBA,Tarjeta de crédito,44008.39,1,10,5.0,5.0,0,39607.55
PED-11583,2024-12-29,2624,47.0,Electrónica,Marketplace,otras,MercadoPago,198849.32,1,0,3.0,,0,198849.32
PED-12747,03/04/2025,2195,50.0,Indumentaria,App,Otras,MercadoPago,21478.84,1,0,3.0,4.0,0,21478.84
PED-13297,2024-05-08,2691,49.0,Deportes,App,GBA,MercadoPago,31667.79,1,0,7.0,3.0,0,31667.79
PED-11835,2024-07-31,1285,37.0,HOGAR,WEB,Otras,Tarjeta de crédito,27931.76,1,15,3.0,4.0,0,23742.0
PED-13986,2024-08-26,1832,41.0,Belleza, Web ,Otras,Tarjeta de débito,13683.78,1,0,3.0,5.0,0,13683.78
PED-10906,2025-01-14,1303,,Electrónica,app,SANTA FE,Tarjeta de crédito,269583.17,1,5,7.0,4.0,0,256104.01
PED-12632,2024-12-23,1433,62.0,Electrónica,App,,Efectivo,201636.64,1,5,3.0,4.0,0,191554.81
PED-11005,2024-11-05,1088,32.0, Indumentaria ,Web,Santa Fe,Tarjeta de crédito,13143.0,1,0,3.0,5.0,0,13143.0
PED-13631,2024-05-23,1357,36.0,Indumentaria,App,GBA,TARJETA DE CRÉDITO,29382.62,4,0,1.0,4.0,0,117530.48
PED-13542,25/10/2024,1905,28.0,Indumentaria,App,CABA,Transferencia,37087.93,1,0,4.0,4.0,0,37087.93
PED-13747,2024-11-05,2613,56.0,Hogar,App,Santa Fe,Transferencia,23875.59,1,0,4.0,5.0,0,23875.59
PED-10920,2024-02-20,1807,41.0,Deportes,WEB,CÓRDOBA,MercadoPago,40531.3,1,0,1.0,4.0,0,40531.3
PED-10189,2024-05-23,1392,43.0,HOGAR,WEB,CABA,TARJETA DE DÉBITO,13913.2,2,0,5.0,,0,27826.4
PED-12868,2024-10-03,2395,23.0,Indumentaria,Web,otras,Tarjeta de débito,15405.74,1,0,7.0,4.0,0,15405.74
PED-13316,2024-03-01,1644,47.0,Electrónica,App,Santa Fe,TARJETA DE DÉBITO,378315.57,1,0,6.0,4.0,0,378315.57
PED-13276,2025-01-03,2131,54.0,Electrónica,marketplace, CABA ,Transferencia,156698.24,1,0,4.0,5.0,0,156698.24
PED-10862,2024-06-30,1892,24.0,Electrónica,App,Santa Fe,Tarjeta de débito,2103277.0826877626,1,15,1.0,5.0,0,124287.93
PED-13857,2024-05-26,2452,27.0,Hogar,WEB,Córdoba,Tarjeta de débito,28676.99,1,0,7.0,,0,28676.99
PED-13903,2024-10-09,2736,44.0,JUGUETES,MARKETPLACE,GBA,,17267.8,1,0,1.0,5.0,0,17267.8
PED-13290,2024-07-03,1629,54.0,Electrónica,App,OTRAS,Tarjeta de crédito,221917.84,1,0,3.0,4.0,0,221917.84
PED-10829,2024-05-12,1795,45.0,Electrónica,app,,Tarjeta de débito,83913.32,1,0,3.0,4.0,0,83913.32
PED-14738,2024-12-10,1226,33.0,Indumentaria,APP,Córdoba,MercadoPago,31947.27,1,0,3.0,3.0,0,31947.27
PED-14234,2024-10-22,1906,39.0,Indumentaria,Web,CABA,Transferencia,29325.86,1,0,4.0,4.0,0,29325.86
